2,Fitness function Schaffer,5,0.7634769708101384
593,Fitness function Shubert,50,0.7997096161673007
592,Fitness function Shubert,50,1
594,Fitness function Shubert,50,1
596,Fitness function Shubert,50,0.7997096161673007
595,Fitness function Shubert,50,1
598,Fitness function Shubert,50,1
599,Fitness function Shubert,50,1
597,Fitness function Shubert,50,1
600,Fitness function Shubert,50,1
601,Fitness function Shubert,55,1
603,Fitness function Shubert,55,1
602,Fitness function Shubert,55,1
604,Fitness function Shubert,55,1
605,Fitness function Shubert,55,1
609,Fitness function Shubert,55,1
607,Fitness function Shubert,55,1
606,Fitness function Shubert,55,1
608,Fitness function Shubert,55,1
610,Fitness function Shubert,55,1
612,Fitness function Shubert,55,1
611,Fitness function Shubert,55,1
613,Fitness function Shubert,55,0.7997096161673007
614,Fitness function Shubert,55,1
617,Fitness function Shubert,55,1
615,Fitness function Shubert,55,1
618,Fitness function Shubert,55,1
616,Fitness function Shubert,55,1
623,Fitness function Shubert,60,1
620,Fitness function Shubert,55,1
621,Fitness function Shubert,60,1
619,Fitness function Shubert,55,1
622,Fitness function Shubert,60,1
624,Fitness function Shubert,60,1
625,Fitness function Shubert,60,1
626,Fitness function Shubert,60,1
627,Fitness function Shubert,60,1
628,Fitness function Shubert,60,1
629,Fitness function Shubert,60,1
633,Fitness function Shubert,60,1
630,Fitness function Shubert,60,1
631,Fitness function Shubert,60,1
632,Fitness function Shubert,60,1
634,Fitness function Shubert,60,1
635,Fitness function Shubert,60,1
637,Fitness function Shubert,60,1
636,Fitness function Shubert,60,1
638,Fitness function Shubert,60,1
639,Fitness function Shubert,60,1
641,Fitness function Shubert,65,1
640,Fitness function Shubert,60,1
642,Fitness function Shubert,65,1
643,Fitness function Shubert,65,1
644,Fitness function Shubert,65,1
645,Fitness function Shubert,65,1
646,Fitness function Shubert,65,1
647,Fitness function Shubert,65,1
648,Fitness function Shubert,65,1
649,Fitness function Shubert,65,1
650,Fitness function Shubert,65,1
651,Fitness function Shubert,65,1
652,Fitness function Shubert,65,1
653,Fitness function Shubert,65,1
654,Fitness function Shubert,65,1
655,Fitness function Shubert,65,1
656,Fitness function Shubert,65,1
657,Fitness function Shubert,65,1
658,Fitness function Shubert,65,1
661,Fitness function Shubert,70,1
660,Fitness function Shubert,65,1
662,Fitness function Shubert,70,1
659,Fitness function Shubert,65,1
663,Fitness function Shubert,70,1
665,Fitness function Shubert,70,1
664,Fitness function Shubert,70,1
666,Fitness function Shubert,70,1
669,Fitness function Shubert,70,1
667,Fitness function Shubert,70,1
668,Fitness function Shubert,70,1
671,Fitness function Shubert,70,1
670,Fitness function Shubert,70,1
672,Fitness function Shubert,70,1
675,Fitness function Shubert,70,1
676,Fitness function Shubert,70,1
673,Fitness function Shubert,70,1
674,Fitness function Shubert,70,1
678,Fitness function Shubert,70,1
677,Fitness function Shubert,70,1
679,Fitness function Shubert,70,1
680,Fitness function Shubert,70,1
682,Fitness function Shubert,75,1
681,Fitness function Shubert,75,1
686,Fitness function Shubert,75,1
683,Fitness function Shubert,75,1
684,Fitness function Shubert,75,1
685,Fitness function Shubert,75,1
688,Fitness function Shubert,75,1
687,Fitness function Shubert,75,1
689,Fitness function Shubert,75,1
690,Fitness function Shubert,75,1
691,Fitness function Shubert,75,1
692,Fitness function Shubert,75,1
693,Fitness function Shubert,75,1
695,Fitness function Shubert,75,1
694,Fitness function Shubert,75,1
696,Fitness function Shubert,75,1
697,Fitness function Shubert,75,1
698,Fitness function Shubert,75,1
699,Fitness function Shubert,75,1
700,Fitness function Shubert,75,0.8006152353649257
702,Fitness function Shubert,80,1
701,Fitness function Shubert,80,1
703,Fitness function Shubert,80,1
704,Fitness function Shubert,80,1
705,Fitness function Shubert,80,1
706,Fitness function Shubert,80,1
707,Fitness function Shubert,80,1
709,Fitness function Shubert,80,1
708,Fitness function Shubert,80,1
711,Fitness function Shubert,80,1
710,Fitness function Shubert,80,1
712,Fitness function Shubert,80,1
714,Fitness function Shubert,80,1
713,Fitness function Shubert,80,1
715,Fitness function Shubert,80,1
716,Fitness function Shubert,80,1
719,Fitness function Shubert,80,1
718,Fitness function Shubert,80,1
717,Fitness function Shubert,80,1
722,Fitness function Shubert,85,1
720,Fitness function Shubert,80,1
721,Fitness function Shubert,85,1
723,Fitness function Shubert,85,1
725,Fitness function Shubert,85,1
724,Fitness function Shubert,85,1
728,Fitness function Shubert,85,1
729,Fitness function Shubert,85,1
727,Fitness function Shubert,85,1
726,Fitness function Shubert,85,1
730,Fitness function Shubert,85,1
731,Fitness function Shubert,85,1
732,Fitness function Shubert,85,1
734,Fitness function Shubert,85,1
735,Fitness function Shubert,85,1
733,Fitness function Shubert,85,1
736,Fitness function Shubert,85,1
737,Fitness function Shubert,85,1
738,Fitness function Shubert,85,1
739,Fitness function Shubert,85,1
740,Fitness function Shubert,85,1
741,Fitness function Shubert,90,1
742,Fitness function Shubert,90,1
743,Fitness function Shubert,90,1
744,Fitness function Shubert,90,1
745,Fitness function Shubert,90,1
746,Fitness function Shubert,90,1
747,Fitness function Shubert,90,1
748,Fitness function Shubert,90,1
749,Fitness function Shubert,90,1
751,Fitness function Shubert,90,1
750,Fitness function Shubert,90,1
752,Fitness function Shubert,90,0.7997096161673007
753,Fitness function Shubert,90,1
755,Fitness function Shubert,90,1
754,Fitness function Shubert,90,1
758,Fitness function Shubert,90,1
756,Fitness function Shubert,90,1
757,Fitness function Shubert,90,1
761,Fitness function Shubert,95,1
760,Fitness function Shubert,90,1
762,Fitness function Shubert,95,1
759,Fitness function Shubert,90,1
764,Fitness function Shubert,95,1
765,Fitness function Shubert,95,1
768,Fitness function Shubert,95,1
763,Fitness function Shubert,95,1
767,Fitness function Shubert,95,1
766,Fitness function Shubert,95,1
769,Fitness function Shubert,95,1
771,Fitness function Shubert,95,1
772,Fitness function Shubert,95,1
770,Fitness function Shubert,95,1
774,Fitness function Shubert,95,1
773,Fitness function Shubert,95,1
775,Fitness function Shubert,95,1
776,Fitness function Shubert,95,1
778,Fitness function Shubert,95,1
777,Fitness function Shubert,95,1
779,Fitness function Shubert,95,1
781,Fitness function Shubert,100,1
780,Fitness function Shubert,95,1
782,Fitness function Shubert,100,1
783,Fitness function Shubert,100,1
784,Fitness function Shubert,100,1
785,Fitness function Shubert,100,1
788,Fitness function Shubert,100,1
787,Fitness function Shubert,100,1
786,Fitness function Shubert,100,1
790,Fitness function Shubert,100,1
792,Fitness function Shubert,100,1
791,Fitness function Shubert,100,1
789,Fitness function Shubert,100,1
793,Fitness function Shubert,100,1
794,Fitness function Shubert,100,1
801,Fitness function Eggholder,5,1
802,Fitness function Eggholder,5,0.8716701604343182
795,Fitness function Shubert,100,1
796,Fitness function Shubert,100,1
797,Fitness function Shubert,100,1
798,Fitness function Shubert,100,1
800,Fitness function Shubert,100,1
799,Fitness function Shubert,100,1
806,Fitness function Eggholder,5,1
805,Fitness function Eggholder,5,1
804,Fitness function Eggholder,5,0.6740376489058941
803,Fitness function Eggholder,5,0.9982479111799474
809,Fitness function Eggholder,5,0.9984001187799274
808,Fitness function Eggholder,5,0.9787167886396634
810,Fitness function Eggholder,5,1
807,Fitness function Eggholder,5,1
811,Fitness function Eggholder,5,1
812,Fitness function Eggholder,5,0.9971481260125323
813,Fitness function Eggholder,5,0.9984417166789745
814,Fitness function Eggholder,5,1
816,Fitness function Eggholder,5,0.6740376489058941
815,Fitness function Eggholder,5,1
818,Fitness function Eggholder,5,0.9999820476192709
817,Fitness function Eggholder,5,1
819,Fitness function Eggholder,5,0.6740376489058941
820,Fitness function Eggholder,5,0.9901886845153902
821,Fitness function Eggholder,10,1
822,Fitness function Eggholder,10,1
824,Fitness function Eggholder,10,1
823,Fitness function Eggholder,10,1
825,Fitness function Eggholder,10,1
826,Fitness function Eggholder,10,1
829,Fitness function Eggholder,10,1
828,Fitness function Eggholder,10,1
827,Fitness function Eggholder,10,1
830,Fitness function Eggholder,10,1
831,Fitness function Eggholder,10,1
833,Fitness function Eggholder,10,0.9321823677527596
835,Fitness function Eggholder,10,1
836,Fitness function Eggholder,10,0.9994937277712864
832,Fitness function Eggholder,10,1
834,Fitness function Eggholder,10,0.6740376489058941
838,Fitness function Eggholder,10,1
839,Fitness function Eggholder,10,1
837,Fitness function Eggholder,10,1
840,Fitness function Eggholder,10,1
841,Fitness function Eggholder,15,1
843,Fitness function Eggholder,15,1
845,Fitness function Eggholder,15,0.9325435065817351
842,Fitness function Eggholder,15,1
844,Fitness function Eggholder,15,1
846,Fitness function Eggholder,15,1
848,Fitness function Eggholder,15,1
847,Fitness function Eggholder,15,1
849,Fitness function Eggholder,15,1
850,Fitness function Eggholder,15,1
851,Fitness function Eggholder,15,1
852,Fitness function Eggholder,15,1
855,Fitness function Eggholder,15,1
854,Fitness function Eggholder,15,1
853,Fitness function Eggholder,15,1
856,Fitness function Eggholder,15,1
857,Fitness function Eggholder,15,1
858,Fitness function Eggholder,15,1
859,Fitness function Eggholder,15,1
861,Fitness function Eggholder,20,1
864,Fitness function Eggholder,20,1
863,Fitness function Eggholder,20,1
862,Fitness function Eggholder,20,1
860,Fitness function Eggholder,15,1
865,Fitness function Eggholder,20,1
867,Fitness function Eggholder,20,1
866,Fitness function Eggholder,20,1
868,Fitness function Eggholder,20,1
869,Fitness function Eggholder,20,1
873,Fitness function Eggholder,20,1
870,Fitness function Eggholder,20,1
871,Fitness function Eggholder,20,1
872,Fitness function Eggholder,20,1
874,Fitness function Eggholder,20,1
877,Fitness function Eggholder,20,1
876,Fitness function Eggholder,20,1
875,Fitness function Eggholder,20,1
878,Fitness function Eggholder,20,1
879,Fitness function Eggholder,20,1
880,Fitness function Eggholder,20,1
882,Fitness function Eggholder,25,1
883,Fitness function Eggholder,25,1
881,Fitness function Eggholder,25,1
884,Fitness function Eggholder,25,1
887,Fitness function Eggholder,25,1
885,Fitness function Eggholder,25,1
886,Fitness function Eggholder,25,1
888,Fitness function Eggholder,25,1
889,Fitness function Eggholder,25,1
890,Fitness function Eggholder,25,1
892,Fitness function Eggholder,25,1
891,Fitness function Eggholder,25,1
893,Fitness function Eggholder,25,1
894,Fitness function Eggholder,25,1
895,Fitness function Eggholder,25,1
896,Fitness function Eggholder,25,1
898,Fitness function Eggholder,25,1
897,Fitness function Eggholder,25,1
900,Fitness function Eggholder,25,1
901,Fitness function Eggholder,30,1
899,Fitness function Eggholder,25,1
902,Fitness function Eggholder,30,1
903,Fitness function Eggholder,30,1
904,Fitness function Eggholder,30,1
905,Fitness function Eggholder,30,1
906,Fitness function Eggholder,30,1
907,Fitness function Eggholder,30,1
909,Fitness function Eggholder,30,1
908,Fitness function Eggholder,30,1
910,Fitness function Eggholder,30,1
911,Fitness function Eggholder,30,1
912,Fitness function Eggholder,30,1
913,Fitness function Eggholder,30,1
914,Fitness function Eggholder,30,1
915,Fitness function Eggholder,30,1
916,Fitness function Eggholder,30,1
917,Fitness function Eggholder,30,1
918,Fitness function Eggholder,30,0.7947279613413459
920,Fitness function Eggholder,30,1
919,Fitness function Eggholder,30,1
923,Fitness function Eggholder,35,1
922,Fitness function Eggholder,35,1
921,Fitness function Eggholder,35,1
924,Fitness function Eggholder,35,1
925,Fitness function Eggholder,35,1
926,Fitness function Eggholder,35,1
927,Fitness function Eggholder,35,1
928,Fitness function Eggholder,35,1
930,Fitness function Eggholder,35,1
929,Fitness function Eggholder,35,1
931,Fitness function Eggholder,35,1
933,Fitness function Eggholder,35,1
932,Fitness function Eggholder,35,1
934,Fitness function Eggholder,35,1
936,Fitness function Eggholder,35,1
935,Fitness function Eggholder,35,1
938,Fitness function Eggholder,35,1
937,Fitness function Eggholder,35,1
940,Fitness function Eggholder,35,1
939,Fitness function Eggholder,35,1
941,Fitness function Eggholder,40,1
942,Fitness function Eggholder,40,1
943,Fitness function Eggholder,40,1
946,Fitness function Eggholder,40,1
944,Fitness function Eggholder,40,1
945,Fitness function Eggholder,40,1
947,Fitness function Eggholder,40,1
948,Fitness function Eggholder,40,1
949,Fitness function Eggholder,40,1
951,Fitness function Eggholder,40,1
953,Fitness function Eggholder,40,1
950,Fitness function Eggholder,40,1
952,Fitness function Eggholder,40,1
955,Fitness function Eggholder,40,1
956,Fitness function Eggholder,40,1
954,Fitness function Eggholder,40,1
958,Fitness function Eggholder,40,1
957,Fitness function Eggholder,40,1
959,Fitness function Eggholder,40,1
960,Fitness function Eggholder,40,1
961,Fitness function Eggholder,45,1
962,Fitness function Eggholder,45,1
963,Fitness function Eggholder,45,1
966,Fitness function Eggholder,45,1
965,Fitness function Eggholder,45,1
964,Fitness function Eggholder,45,1
967,Fitness function Eggholder,45,1
968,Fitness function Eggholder,45,1
969,Fitness function Eggholder,45,1
971,Fitness function Eggholder,45,1
970,Fitness function Eggholder,45,1
972,Fitness function Eggholder,45,1
973,Fitness function Eggholder,45,1
974,Fitness function Eggholder,45,1
975,Fitness function Eggholder,45,1
976,Fitness function Eggholder,45,1
977,Fitness function Eggholder,45,1
978,Fitness function Eggholder,45,1
979,Fitness function Eggholder,45,1
980,Fitness function Eggholder,45,1
981,Fitness function Eggholder,50,1
983,Fitness function Eggholder,50,1
982,Fitness function Eggholder,50,1
986,Fitness function Eggholder,50,1
984,Fitness function Eggholder,50,1
985,Fitness function Eggholder,50,1
987,Fitness function Eggholder,50,1
988,Fitness function Eggholder,50,1
989,Fitness function Eggholder,50,1
991,Fitness function Eggholder,50,1
990,Fitness function Eggholder,50,1
994,Fitness function Eggholder,50,1
992,Fitness function Eggholder,50,1
995,Fitness function Eggholder,50,1
993,Fitness function Eggholder,50,1
996,Fitness function Eggholder,50,1
997,Fitness function Eggholder,50,1
999,Fitness function Eggholder,50,1
998,Fitness function Eggholder,50,1
1001,Fitness function Eggholder,55,1
1000,Fitness function Eggholder,50,1
1002,Fitness function Eggholder,55,1
1003,Fitness function Eggholder,55,1
1004,Fitness function Eggholder,55,1
1005,Fitness function Eggholder,55,1
1006,Fitness function Eggholder,55,1
1007,Fitness function Eggholder,55,1
1008,Fitness function Eggholder,55,1
1009,Fitness function Eggholder,55,1
1010,Fitness function Eggholder,55,1
1011,Fitness function Eggholder,55,1
1012,Fitness function Eggholder,55,1
1014,Fitness function Eggholder,55,1
1013,Fitness function Eggholder,55,1
1016,Fitness function Eggholder,55,1
1017,Fitness function Eggholder,55,1
1015,Fitness function Eggholder,55,1
1018,Fitness function Eggholder,55,1
1019,Fitness function Eggholder,55,1
1022,Fitness function Eggholder,60,1
1020,Fitness function Eggholder,55,1
1023,Fitness function Eggholder,60,1
1021,Fitness function Eggholder,60,1
1026,Fitness function Eggholder,60,1
1025,Fitness function Eggholder,60,1
1028,Fitness function Eggholder,60,1
1024,Fitness function Eggholder,60,1
1027,Fitness function Eggholder,60,1
1029,Fitness function Eggholder,60,1
1032,Fitness function Eggholder,60,1
1030,Fitness function Eggholder,60,1
1031,Fitness function Eggholder,60,1
1033,Fitness function Eggholder,60,1
1034,Fitness function Eggholder,60,1
1035,Fitness function Eggholder,60,1
1036,Fitness function Eggholder,60,1
1037,Fitness function Eggholder,60,1
1038,Fitness function Eggholder,60,1
1039,Fitness function Eggholder,60,1
1040,Fitness function Eggholder,60,1
1042,Fitness function Eggholder,65,1
1041,Fitness function Eggholder,65,1
1043,Fitness function Eggholder,65,1
1045,Fitness function Eggholder,65,1
1044,Fitness function Eggholder,65,1
1046,Fitness function Eggholder,65,1
1047,Fitness function Eggholder,65,1
1048,Fitness function Eggholder,65,1
1049,Fitness function Eggholder,65,1
1051,Fitness function Eggholder,65,1
1050,Fitness function Eggholder,65,1
1052,Fitness function Eggholder,65,1
1054,Fitness function Eggholder,65,1
1053,Fitness function Eggholder,65,1
1055,Fitness function Eggholder,65,1
1056,Fitness function Eggholder,65,1
1057,Fitness function Eggholder,65,1
1059,Fitness function Eggholder,65,1
1061,Fitness function Eggholder,70,1
1060,Fitness function Eggholder,65,1
1058,Fitness function Eggholder,65,1
1062,Fitness function Eggholder,70,1
1064,Fitness function Eggholder,70,1
1063,Fitness function Eggholder,70,1
1065,Fitness function Eggholder,70,1
1067,Fitness function Eggholder,70,1
1066,Fitness function Eggholder,70,1
1068,Fitness function Eggholder,70,1
1069,Fitness function Eggholder,70,1
1070,Fitness function Eggholder,70,1
1071,Fitness function Eggholder,70,1
1073,Fitness function Eggholder,70,1
1072,Fitness function Eggholder,70,1
1074,Fitness function Eggholder,70,1
1075,Fitness function Eggholder,70,1
1078,Fitness function Eggholder,70,1
1076,Fitness function Eggholder,70,1
1079,Fitness function Eggholder,70,1
1077,Fitness function Eggholder,70,1
1080,Fitness function Eggholder,70,1
1084,Fitness function Eggholder,75,1
1082,Fitness function Eggholder,75,1
1081,Fitness function Eggholder,75,1
1083,Fitness function Eggholder,75,1
1085,Fitness function Eggholder,75,1
1086,Fitness function Eggholder,75,1
1087,Fitness function Eggholder,75,1
1088,Fitness function Eggholder,75,1
1089,Fitness function Eggholder,75,1
1090,Fitness function Eggholder,75,1
1094,Fitness function Eggholder,75,1
1091,Fitness function Eggholder,75,1
1092,Fitness function Eggholder,75,1
1093,Fitness function Eggholder,75,1
1095,Fitness function Eggholder,75,1
1096,Fitness function Eggholder,75,1
1097,Fitness function Eggholder,75,1
1098,Fitness function Eggholder,75,1
1099,Fitness function Eggholder,75,1
1100,Fitness function Eggholder,75,1
1101,Fitness function Eggholder,80,1
1102,Fitness function Eggholder,80,1
1103,Fitness function Eggholder,80,1
1104,Fitness function Eggholder,80,1
1105,Fitness function Eggholder,80,1
1106,Fitness function Eggholder,80,1
1107,Fitness function Eggholder,80,1
1108,Fitness function Eggholder,80,1
1109,Fitness function Eggholder,80,1
1110,Fitness function Eggholder,80,1
1111,Fitness function Eggholder,80,1
1112,Fitness function Eggholder,80,1
1113,Fitness function Eggholder,80,1
1115,Fitness function Eggholder,80,1
1116,Fitness function Eggholder,80,1
1114,Fitness function Eggholder,80,1
1117,Fitness function Eggholder,80,1
1118,Fitness function Eggholder,80,1
1119,Fitness function Eggholder,80,1
1120,Fitness function Eggholder,80,1
1122,Fitness function Eggholder,85,1
1121,Fitness function Eggholder,85,1
1123,Fitness function Eggholder,85,1
1124,Fitness function Eggholder,85,1
1127,Fitness function Eggholder,85,1
1125,Fitness function Eggholder,85,1
1128,Fitness function Eggholder,85,1
1126,Fitness function Eggholder,85,1
1129,Fitness function Eggholder,85,1
1130,Fitness function Eggholder,85,1
1132,Fitness function Eggholder,85,1
1131,Fitness function Eggholder,85,1
1133,Fitness function Eggholder,85,1
1134,Fitness function Eggholder,85,1
1135,Fitness function Eggholder,85,1
1137,Fitness function Eggholder,85,1
1136,Fitness function Eggholder,85,1
1138,Fitness function Eggholder,85,1
1139,Fitness function Eggholder,85,1
1140,Fitness function Eggholder,85,1
1144,Fitness function Eggholder,90,1
1141,Fitness function Eggholder,90,1
1142,Fitness function Eggholder,90,1
1143,Fitness function Eggholder,90,1
1147,Fitness function Eggholder,90,1
1146,Fitness function Eggholder,90,1
1145,Fitness function Eggholder,90,1
1148,Fitness function Eggholder,90,1
1149,Fitness function Eggholder,90,1
1150,Fitness function Eggholder,90,1
1151,Fitness function Eggholder,90,1
1152,Fitness function Eggholder,90,1
1153,Fitness function Eggholder,90,1
1154,Fitness function Eggholder,90,1
1155,Fitness function Eggholder,90,1
1156,Fitness function Eggholder,90,1
1157,Fitness function Eggholder,90,1
1160,Fitness function Eggholder,90,1
1158,Fitness function Eggholder,90,1
1159,Fitness function Eggholder,90,1
1161,Fitness function Eggholder,95,1
1163,Fitness function Eggholder,95,1
1162,Fitness function Eggholder,95,1
1164,Fitness function Eggholder,95,1
1165,Fitness function Eggholder,95,1
1166,Fitness function Eggholder,95,1
1167,Fitness function Eggholder,95,1
1168,Fitness function Eggholder,95,1
1169,Fitness function Eggholder,95,1
1170,Fitness function Eggholder,95,1
1171,Fitness function Eggholder,95,1
1172,Fitness function Eggholder,95,1
1173,Fitness function Eggholder,95,1
1175,Fitness function Eggholder,95,1
1176,Fitness function Eggholder,95,1
1174,Fitness function Eggholder,95,1
1177,Fitness function Eggholder,95,1
1178,Fitness function Eggholder,95,1
1181,Fitness function Eggholder,100,1
1180,Fitness function Eggholder,95,1
1179,Fitness function Eggholder,95,1
1182,Fitness function Eggholder,100,1
1183,Fitness function Eggholder,100,1
1185,Fitness function Eggholder,100,1
1184,Fitness function Eggholder,100,1
1186,Fitness function Eggholder,100,1
1187,Fitness function Eggholder,100,1
1188,Fitness function Eggholder,100,1
1189,Fitness function Eggholder,100,1
1190,Fitness function Eggholder,100,1
1191,Fitness function Eggholder,100,1
1192,Fitness function Eggholder,100,1
1193,Fitness function Eggholder,100,1
1194,Fitness function Eggholder,100,1
1195,Fitness function Eggholder,100,1
1196,Fitness function Eggholder,100,1
1198,Fitness function Eggholder,100,1
1197,Fitness function Eggholder,100,1
1199,Fitness function Eggholder,100,1
1200,Fitness function Eggholder,100,1
